time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-12-26T13:40:59.972Z,28.0156,141.5452,74.28,4.9,mb,,67,1.077,0.66,us,us6000gff5,2022-01-06T15:55:19.040Z,"Bonin Islands, Japan region",earthquake,6.9,5.3,0.038,218,reviewed,us,us
2021-12-26T10:50:37.087Z,53.6882,-34.5764,10,4.7,mb,,71,9.489,0.72,us,us7000g9lz,2022-01-11T09:09:08.040Z,"Reykjanes Ridge",earthquake,5.5,1.9,0.104,28,reviewed,us,us
2021-12-26T10:49:03.441Z,-9.6052,161.077,10,4.7,mb,,47,1.126,0.46,us,us7000g9lv,2022-01-11T08:35:59.040Z,"101 km SSE of Auki, Solomon Islands",earthquake,8.4,1.9,0.086,41,reviewed,us,us
2021-12-26T10:39:26.505Z,-9.6945,161.0221,10,4.7,mb,,111,1.089,0.41,us,us6000gfe8,2022-01-17T08:50:55.040Z,"108 km SSE of Auki, Solomon Islands",earthquake,6.6,1.8,0.069,64,reviewed,us,us
2021-12-26T09:17:00.768Z,25.0709,125.6841,19.92,4.6,mww,,38,2.502,0.42,us,us6000gfdl,2022-01-21T09:23:16.277Z,"48 km NE of Hirara, Japan",earthquake,7.4,4.7,0.098,10,reviewed,us,us
2021-12-26T08:26:47.590Z,25.2095,125.6031,19.09,5.9,mww,,27,2.468,0.56,us,us6000gfd9,2022-02-02T08:32:13.369Z,"southwestern Ryukyu Islands, Japan",earthquake,6.8,3.2,0.037,71,reviewed,us,us
2021-12-26T06:51:55.228Z,31.2058,142.2465,10,4.8,mb,,57,2.807,0.46,us,us6000gfcw,2022-01-22T13:00:25.040Z,"Izu Islands, Japan region",earthquake,7.4,1.8,0.041,186,reviewed,us,us
2021-12-26T06:28:57.296Z,52.4053,-31.753,10,4.6,mb,,70,15.342,0.4,us,us6000gfcu,2022-01-22T12:39:20.040Z,"northern Mid-Atlantic Ridge",earthquake,7.8,1.9,0.039,190,reviewed,us,us
2021-12-26T05:37:07.817Z,-22.9221,172.1021,10,4.9,mb,,109,4.307,0.6,us,us6000gfcm,2022-01-22T12:02:46.040Z,"southeast of the Loyalty Islands",earthquake,8.6,1.9,0.11,28,reviewed,us,us
2021-12-26T02:22:53.267Z,2.1321,126.624,26.42,5.3,mww,,40,1.541,1.17,us,us6000gfbr,2022-01-20T23:14:23.865Z,"160 km WNW of Tobelo, Indonesia",earthquake,5.9,2.6,0.093,11,reviewed,us,us
2021-12-26T00:12:06.715Z,16.1101,119.4327,10,4.9,mb,,101,6.851,0.64,us,us6000gfb8,2022-01-08T06:22:12.459Z,"37 km W of Aloleng, Philippines",earthquake,8.4,1.8,0.059,90,reviewed,us,us
2021-12-25T21:48:54.186Z,-2.8632,129.3935,10,4.8,mb,,45,2.725,0.63,us,us6000gfaq,2022-01-09T01:21:12.040Z,"74 km NE of Amahai, Indonesia",earthquake,6.7,1.9,0.078,51,reviewed,us,us
2021-12-25T21:00:19.665Z,-23.2175,-175.2591,10,4.9,mb,,130,6.476,0.69,us,us7000g9lf,2022-01-09T03:16:49.040Z,"211 km S of ‘Ohonua, Tonga",earthquake,15,1.7,0.125,20,reviewed,us,us
2021-12-25T19:21:39.991Z,-8.7804,67.4715,10,5.1,mww,,56,11.611,0.65,us,us6000gfa4,2022-01-09T04:41:59.040Z,"Mid-Indian Ridge",earthquake,9.2,1.8,0.083,14,reviewed,us,us
2021-12-25T18:26:28.527Z,-57.0525,-25.1425,10,4.9,mb,,55,6.99,0.6,us,us6000gf9u,2022-02-03T17:31:11.040Z,"South Sandwich Islands region",earthquake,8.5,1.8,0.073,61,reviewed,us,us
2021-12-25T18:26:16.892Z,-8.0304,118.839,10,4.6,mb,,61,3.13,0.95,us,us7000g9lb,2022-02-03T17:34:04.040Z,"Sumbawa region, Indonesia",earthquake,6.8,1.9,0.125,19,reviewed,us,us
2021-12-25T17:55:01.221Z,-21.3265,-67.8704,167.09,4.5,mb,,69,1.359,1.02,us,us6000gf9n,2022-02-03T17:35:47.040Z,"145 km SW of Uyuni, Bolivia",earthquake,8.2,7.6,0.079,50,reviewed,us,us
2021-12-25T16:57:34.014Z,-38.5114,-94.4043,10,4.5,mb,,113,13.499,0.82,us,us7000g9l9,2022-01-10T15:59:44.040Z,"",earthquake,7.5,1.9,0.128,18,reviewed,us,us
2021-12-25T14:36:00.721Z,-55.8701,-144.2273,10,5.4,mww,,41,28.546,1.04,us,us6000gf8r,2022-01-21T21:39:34.099Z,"Pacific-Antarctic Ridge",earthquake,12.6,1.8,0.098,10,reviewed,us,us
2021-12-25T14:25:24.628Z,6.9479,126.6244,68.33,4.7,mb,,55,1.044,1.01,us,us6000gf8i,2022-01-21T21:30:09.040Z,"22 km ESE of Tarragona, Philippines",earthquake,8.2,5.6,0.048,133,reviewed,us,us
2021-12-25T13:42:41.867Z,-24.3914,-179.9439,516.35,4.6,mb,,39,5.176,1.08,us,us6000gf8b,2022-01-21T21:22:21.040Z,"south of the Fiji Islands",earthquake,11.2,6.7,0.058,89,reviewed,us,us
2021-12-25T12:39:22.901Z,-17.4835,-177.4529,407.68,5.2,mb,,75,4.294,0.66,us,us6000gf7t,2022-01-22T09:12:58.769Z,"Fiji region",earthquake,8.7,7.3,0.034,294,reviewed,us,us
2021-12-25T12:39:10.945Z,-17.0304,-173.4859,21.21,5.9,mb,,27,3.511,0.53,us,us6000gf7u,2022-02-02T07:59:33.257Z,"123 km SSE of Hihifo, Tonga",earthquake,8.9,4.8,0.024,657,reviewed,us,us
2021-12-25T12:19:57.331Z,-18.9361,169.2457,226.43,5,mww,,75,3.981,0.65,us,us6000gf7p,2022-01-22T07:47:59.040Z,"67 km N of Isangel, Vanuatu",earthquake,8.4,6.6,0.08,15,reviewed,us,us
2021-12-25T12:06:44.948Z,-7.6252,130.2753,32.94,4.6,mb,,59,1.074,0.63,us,us7000g9l3,2022-01-22T07:16:17.040Z,"Pulau Pulau Tanimbar, Indonesia",earthquake,6.5,7,0.141,15,reviewed,us,us
2021-12-25T11:59:12.056Z,23.1115,-44.9393,10,4.7,mb,,88,19.616,0.41,us,us7000g9l4,2022-01-20T12:32:03.040Z,"northern Mid-Atlantic Ridge",earthquake,11,1.8,0.086,42,reviewed,us,us
2021-12-25T10:03:23.721Z,-18.0239,-179.2981,608.57,4.5,mb,,72,8.304,0.91,us,us6000gf77,2022-01-21T08:57:33.040Z,"146 km E of Levuka, Fiji",earthquake,12.2,6.6,0.039,195,reviewed,us,us
2021-12-25T09:32:31.891Z,24.8206,126.6801,10,4.6,mb,,133,2.467,0.29,us,us7000g9l5,2022-01-20T13:17:28.040Z,"139 km E of Hirara, Japan",earthquake,9.7,1.9,0.132,17,reviewed,us,us
2021-12-25T09:20:12.389Z,-36.3365,53.3368,10,5.4,mww,,16,10.145,0.42,us,us6000gf6p,2022-01-20T13:02:22.838Z,"South Indian Ocean",earthquake,5.1,1.8,0.073,18,reviewed,us,us
2021-12-25T06:39:01.552Z,30.314,67.4107,10,4.7,mb,,96,4.434,0.74,us,us6000gf61,2022-01-12T11:33:57.998Z,"22 km SSW of Alik Ghund, Pakistan",earthquake,7.5,1.9,0.097,32,reviewed,us,us
2021-12-25T05:23:41.249Z,-58.221,-25.031,34.71,4.5,mb,,89,17.051,0.89,us,us7000g9kw,2022-01-12T11:27:16.040Z,"South Sandwich Islands region",earthquake,9.8,7.1,0.124,20,reviewed,us,us
2021-12-25T05:03:49.641Z,-7.2867,128.6205,147.29,4.6,mb,,65,2.743,0.72,us,us6000gf5l,2022-01-12T11:17:11.040Z,"225 km NE of Lospalos, Timor Leste",earthquake,7.9,7.5,0.067,66,reviewed,us,us
2021-12-25T03:00:15.023Z,-11.3951,163.4157,10,4.5,mb,,117,3.926,0.69,us,us7000g9kq,2022-01-06T23:06:13.040Z,"193 km ESE of Kirakira, Solomon Islands",earthquake,9.2,1.9,0.191,11,reviewed,us,us
2021-12-25T00:50:12.087Z,-19.8374,-177.7118,434.3,4.9,mb,,69,4.519,0.88,us,us6000gf4u,2022-01-22T22:41:50.040Z,"298 km WNW of Haveluloto, Tonga",earthquake,10.7,5.7,0.037,227,reviewed,us,us
2021-12-24T22:10:48.163Z,-9.2598,-79.161,53.11,4.7,mb,,127,3.541,0.83,us,us6000gf4g,2022-01-22T22:59:10.077Z,"63 km WSW of Puerto Santa, Peru",earthquake,9.3,7,0.078,50,reviewed,us,us
2021-12-24T21:58:19.994Z,7.855,-82.1104,10,4.9,mb,,120,1.094,0.74,us,us7000g9k1,2022-01-21T05:46:04.040Z,"42 km SSE of Boca Chica, Panama",earthquake,10.6,1.9,0.136,17,reviewed,us,us
2021-12-24T21:39:23.840Z,-58.0709,-23.0703,10,4.9,mb,,49,8.389,0.9,us,us6000gf4f,2022-01-22T23:02:50.040Z,"South Sandwich Islands region",earthquake,10.7,1.8,0.087,41,reviewed,us,us
2021-12-24T21:38:26.265Z,64.1718,-22.3259,10,4.5,mb,,156,0.722,0.94,us,us7000g9k0,2022-01-21T04:32:34.040Z,"16 km W of Seltjarnarnes, Iceland",earthquake,8.2,2,0.125,19,reviewed,us,us
2021-12-24T21:34:02.371Z,-6.0823,142.4252,10,5,mb,,63,3.937,1.02,us,us6000gf49,2022-01-22T23:10:38.040Z,"63 km WSW of Tari, Papua New Guinea",earthquake,8.7,1.8,0.067,74,reviewed,us,us
2021-12-24T20:55:17.363Z,-56.3673,-123.313,10,4.9,mb,,72,29.239,0.47,us,us7000g9jx,2022-01-25T23:15:45.040Z,"southern East Pacific Rise",earthquake,13.7,1.1,0.169,16,reviewed,us,us
2021-12-24T17:58:56.965Z,34.6134,73.1273,28.13,4.5,mb,,49,0.967,0.98,us,us6000gf2y,2022-01-22T21:41:55.040Z,"11 km SE of Battagram, Pakistan",earthquake,5,5.2,0.088,44,reviewed,us,us
2021-12-24T17:42:51.752Z,-22.3226,-68.5827,110.4,4.7,mwr,,34,0.729,0.81,us,us6000gf2r,2022-01-22T21:35:10.040Z,"38 km ENE of Calama, Chile",earthquake,5.1,5,,,reviewed,us,guc
2021-12-24T15:28:37.923Z,-18.7252,-177.6608,443.33,4.5,mb,,54,7.4,1.03,us,us6000gf2a,2022-01-21T20:29:20.040Z,"Fiji region",earthquake,11.8,8.4,0.074,53,reviewed,us,us
2021-12-24T15:03:24.444Z,64.065,-22.1689,10,4.6,mb,,37,0.776,1,us,us7000g9jw,2022-01-10T15:48:16.040Z,"8 km WSW of Álftanes, Iceland",earthquake,4.4,1.8,0.08,48,reviewed,us,us
2021-12-24T14:02:29.788Z,22.3326,101.6843,10.81,4.7,mb,,38,2.207,0.41,us,us6000gf20,2022-01-21T09:50:49.040Z,"83 km NNW of Phôngsali, Laos",earthquake,6.2,4.4,0.076,53,reviewed,us,us
2021-12-24T13:43:22.922Z,22.3699,101.6708,9.48,5.7,mww,,21,2.214,0.57,us,us6000gf1y,2022-02-04T07:41:03.906Z,"88 km NNW of Phôngsali, Laos",earthquake,6.4,3.8,0.046,46,reviewed,us,us
2021-12-24T11:31:34.390Z,18.8698333333333,-155.234,11.89,4.87,ml,47,261,,0.12,hv,hv72844817,2022-01-25T11:28:25.356Z,"42 km ESE of Naalehu, Hawaii",earthquake,0.55,0.72,0.176054570504694,39,reviewed,hv,hv
2021-12-24T10:57:42.603Z,14.858,52.1551,10,5.3,mww,,55,9.648,0.83,us,us6000gf1c,2022-01-27T13:29:42.040Z,"149 km S of Al Ghayz?ah, Yemen",earthquake,9,1.9,0.08,15,reviewed,us,us
2021-12-24T07:45:14.302Z,-37.7734,-75.2744,10,4.5,mb,,154,1.952,0.98,us,us6000gf0f,2022-01-07T05:42:34.040Z,"144 km W of Lebu, Chile",earthquake,3.6,1.9,0.163,11,reviewed,us,us
2021-12-24T05:44:50.249Z,29.9939,-113.7224,10,4.9,mb,,134,1.425,0.84,us,us6000gezr,2022-02-02T05:54:23.040Z,"99 km W of La Libertad, Mexico",earthquake,4.1,1.9,0.091,38,reviewed,us,us
2021-12-24T01:41:22.595Z,-54.1122,-136.6627,10,5.1,mb,,51,31.78,0.79,us,us6000geys,2022-01-20T21:58:19.040Z,"Pacific-Antarctic Ridge",earthquake,14,1.8,0.066,75,reviewed,us,us
2021-12-24T00:48:51.792Z,46.8132,93.0683,10,4.7,mb,,61,7.398,0.66,us,us6000geyb,2022-01-22T23:42:47.040Z,"170 km SE of Khovd, Mongolia",earthquake,7.2,1.7,0.068,65,reviewed,us,us
2021-12-23T23:02:30.214Z,-6.4593,-82.1218,10,4.7,mb,,76,3.543,0.56,us,us6000gexr,2022-01-28T02:44:29.040Z,"175 km SW of Sechura, Peru",earthquake,8.1,1.8,0.042,172,reviewed,us,us
2021-12-23T22:39:06.686Z,7.1248,92.5432,10,4.9,mww,,82,4.506,0.73,us,us6000gexl,2022-01-28T02:01:21.040Z,"Nicobar Islands, India region",earthquake,7.7,1.8,0.078,16,reviewed,us,us
2021-12-23T20:55:54.717Z,-41.0045,-91.5463,10,4.9,mb,,71,13.618,1.07,us,us6000gewv,2022-01-07T22:47:10.040Z,"southeast of Easter Island",earthquake,11.4,1.8,0.063,81,reviewed,us,us
2021-12-23T20:03:43.502Z,5.6641,94.2717,35,4.9,mb,,96,2.698,0.93,us,us6000gewe,2022-01-07T22:07:08.040Z,"118 km WSW of Sabang, Indonesia",earthquake,8.8,1.9,0.072,61,reviewed,us,us
2021-12-23T17:19:42.443Z,-14.4739,-13.3795,10,4.7,mb,,91,22.645,0.81,us,us7000g99p,2022-01-07T21:00:54.040Z,"southern Mid-Atlantic Ridge",earthquake,14.3,1.9,0.137,16,reviewed,us,us
2021-12-23T14:13:23.994Z,27.5939,-111.5824,10,4.5,mb,,72,0.645,0.93,us,us6000gett,2022-01-29T18:41:51.040Z,"66 km SW of San Carlos, Mexico",earthquake,6,1.9,0.097,31,reviewed,us,us
2021-12-23T14:11:08.599Z,-59.5465,-23.9315,10,4.6,mb,,59,8.652,1.12,us,us7000g99j,2022-01-15T21:18:24.040Z,"South Sandwich Islands region",earthquake,11.8,1.9,0.1,30,reviewed,us,us
2021-12-23T08:45:22.308Z,35.6223,141.1246,42.76,4.5,mb,,136,2.533,0.58,us,us6000gess,2022-01-16T13:33:35.040Z,"29 km ESE of Hasaki, Japan",earthquake,6.4,6.1,0.096,32,reviewed,us,us
2021-12-23T06:33:56.401Z,-7.1983,105.2869,35,4.5,mb,,74,2.358,0.48,us,us6000gerz,2022-01-15T12:38:48.040Z,"108 km SSW of Labuan, Indonesia",earthquake,6.5,1.9,0.087,44,reviewed,us,us
2021-12-23T03:02:42.557Z,-57.3553,-25.8404,35,4.6,mb,,74,6.742,0.76,us,us7000g998,2022-01-19T03:08:29.040Z,"South Sandwich Islands region",earthquake,13.8,2,0.125,19,reviewed,us,us
2021-12-23T02:55:51.833Z,-10.3928,166.1567,131.16,4.5,mb,,136,5.126,0.76,us,us7000g99x,2022-01-19T02:52:12.040Z,"53 km NE of Lata, Solomon Islands",earthquake,13.1,10.4,0.192,8,reviewed,us,us
2021-12-23T02:29:08.646Z,-5.7206,147.0452,90.11,4.6,mb,,59,5.321,0.53,us,us6000geqh,2022-01-19T05:13:24.040Z,"111 km N of Lae, Papua New Guinea",earthquake,10.2,8.3,0.105,27,reviewed,us,us
2021-12-23T01:54:26.211Z,35.1559,-3.896,10,4.8,mb,,29,2.287,0.56,us,us6000geqa,2022-01-19T05:04:14.085Z,"4 km WNW of Imzouren, Morocco",earthquake,6,1.8,0.048,133,reviewed,us,us
2021-12-23T01:17:51.352Z,11.4162,-87.0289,35,4.5,mb,,169,1.055,0.68,us,us6000geq6,2022-01-19T03:45:36.040Z,"69 km SW of Masachapa, Nicaragua",earthquake,2.4,2,0.062,75,reviewed,us,us
2021-12-23T00:47:03.129Z,-14.9837,167.382,116.48,4.7,mb,,56,0.492,0.64,us,us6000geq2,2022-01-15T04:39:47.040Z,"33 km E of Port-Olry, Vanuatu",earthquake,10.9,5,0.083,44,reviewed,us,us
2021-12-22T23:22:58.013Z,18.8369,-107.0706,10,6,mww,,93,2.249,0.89,us,us6000gepm,2022-01-28T03:44:48.054Z,"213 km SW of La Cruz de Loreto, Mexico",earthquake,6.6,1.6,0.039,63,reviewed,us,us
2021-12-22T23:21:46.085Z,-25.52,-70.3898,52.54,4.5,mwr,,71,0.653,1.06,us,us6000gepl,2022-01-28T03:35:04.040Z,"15 km SE of Taltal, Chile",earthquake,4.3,3.1,0.046,45,reviewed,us,us
2021-12-22T21:22:38.906Z,-23.5854,-175.6946,35,4.6,mb,,187,5.995,0.44,us,us7000g98v,2022-01-15T01:32:07.040Z,"260 km SSW of ‘Ohonua, Tonga",earthquake,6.8,2,0.158,12,reviewed,us,us
2021-12-22T21:17:24.644Z,45.8435,96.5436,10,4.7,mb,,44,7.044,0.51,us,us6000genq,2022-01-15T01:22:28.040Z,"62 km SSE of Altai, Mongolia",earthquake,8.5,1.9,0.063,77,reviewed,us,us
2021-12-22T17:41:18.264Z,-23.2347,-177.0496,168.91,4.5,mb,,75,7.133,0.82,us,us6000gemf,2022-01-19T20:08:54.040Z,"297 km SW of Vaini, Tonga",earthquake,12.3,6.1,0.072,56,reviewed,us,us
2021-12-22T13:49:52.406Z,-57.7576,-25.453,35,5.3,mb,,65,7.095,0.53,us,us6000geiv,2022-01-25T07:28:20.040Z,"South Sandwich Islands region",earthquake,5,1.9,0.054,116,reviewed,us,us
2021-12-22T12:27:37.477Z,2.3776,126.9103,10,4.9,mww,,82,1.659,0.61,us,us6000gehc,2022-01-26T07:23:34.040Z,"141 km WNW of Tobelo, Indonesia",earthquake,7.1,1.8,0.098,10,reviewed,us,us
2021-12-22T12:19:56.738Z,2.446,126.9236,19.06,4.9,mww,,79,1.721,0.88,us,us6000gehb,2022-01-26T07:22:12.040Z,"144 km WNW of Tobelo, Indonesia",earthquake,7,4.4,0.093,11,reviewed,us,us
2021-12-22T12:04:32.391Z,-11.4221,111.8584,10,4.5,mb,,99,3.702,0.71,us,us7000g98g,2022-01-06T07:28:40.040Z,"south of Java, Indonesia",earthquake,5.7,1.9,0.131,17,reviewed,us,us
2021-12-22T11:43:31.251Z,-18.1249,-174.0282,10,4.5,mb,,71,4.715,0.33,us,us7000g98l,2022-01-06T07:06:28.040Z,"58 km N of Neiafu, Tonga",earthquake,11.3,1.9,0.191,8,reviewed,us,us
2021-12-22T09:34:44.366Z,-15.1519,66.7698,10,4.6,mb,,77,5.611,0.33,us,us7000g98a,2022-01-06T06:37:19.040Z,"Mid-Indian Ridge",earthquake,12.5,1.9,0.141,16,reviewed,us,us
2021-12-22T09:30:04.493Z,35.2149,141.451,24.97,4.5,mb,,135,2.495,0.94,us,us7000g989,2022-01-06T06:30:58.040Z,"80 km SE of Hasaki, Japan",earthquake,7.4,5.8,0.163,14,reviewed,us,us
2021-12-22T09:23:12.501Z,64.0251,-22.1269,10,4.8,mb,,113,0.804,0.47,us,us6000geg2,2022-01-06T06:27:20.982Z,"Iceland",earthquake,5.7,1.9,0.081,47,reviewed,us,us
2021-12-22T09:19:55.544Z,-4.6188,152.7212,57.58,5.2,mww,,24,0.699,0.68,us,us6000geg0,2022-01-26T07:12:57.273Z,"58 km ESE of Kokopo, Papua New Guinea",earthquake,7.5,0.6,0.066,22,reviewed,us,us
2021-12-22T09:07:49.814Z,-15.0123,67.2768,10,4.6,mb,,77,6.013,0.73,us,us7000g988,2022-01-06T06:22:41.040Z,"Mid-Indian Ridge",earthquake,8.7,1.9,0.152,14,reviewed,us,us
2021-12-22T07:07:00.208Z,26.8023,126.6501,10,4.9,mb,,63,1.45,1.23,us,us6000gefe,2022-02-07T13:23:13.040Z,"121 km WNW of Naha, Japan",earthquake,6.1,1.9,0.123,21,reviewed,us,us
2021-12-22T05:51:51.578Z,-57.7817,-25.34,35,5.9,mww,,24,7.16,0.86,us,us6000geea,2022-02-07T13:35:04.888Z,"South Sandwich Islands region",earthquake,9,1.8,0.061,26,reviewed,us,us
2021-12-22T04:55:11.539Z,-5.5269,151.5859,35,4.9,mb,,83,1.446,0.51,us,us6000gee1,2022-01-25T02:55:51.040Z,"151 km SSW of Kokopo, Papua New Guinea",earthquake,10.2,1.5,0.071,63,reviewed,us,us
2021-12-22T03:51:29.340Z,-30.0282,-71.6587,25.23,4.6,mb,,174,0.38,0.58,us,us6000gedu,2022-01-19T01:46:18.040Z,"31 km WSW of Coquimbo, Chile",earthquake,4.3,8.6,0.206,7,reviewed,us,us
2021-12-22T03:07:08.844Z,-59.4859,-25.6126,35,4.6,mb,,69,9.624,0.59,us,us7000g980,2022-01-19T01:03:05.040Z,"South Sandwich Islands region",earthquake,14,2,0.102,29,reviewed,us,us
2021-12-22T03:06:01.610Z,-6.3175,129.8469,118.74,4.7,mb,,62,2.193,0.56,us,us7000g98z,2022-01-19T01:23:03.040Z,"Banda Sea",earthquake,7.6,8.7,0.159,12,reviewed,us,us
2021-12-22T03:05:40.094Z,-5.5868,154.113,35,4.7,mb,,119,2.386,0.84,us,us7000g981,2022-01-18T23:46:53.040Z,"171 km WNW of Panguna, Papua New Guinea",earthquake,9.8,2,0.133,17,reviewed,us,us
2021-12-22T02:54:52.405Z,-8.36,117.4758,10,4.6,mb,,87,3.29,0.89,us,us7000g97z,2022-01-15T00:43:39.040Z,"5 km N of Pototano, Indonesia",earthquake,7.8,1.9,0.206,7,reviewed,us,us
2021-12-22T02:35:25.428Z,-59.6456,-23.9284,10,4.7,mb,,84,14.738,0.35,us,us7000g98y,2022-01-15T00:34:44.040Z,"South Sandwich Islands region",earthquake,7.8,1.8,0.097,32,reviewed,us,us
2021-12-22T02:20:40.371Z,-5.6034,153.9354,40.87,4.7,mb,,101,2.254,0.64,us,us6000gedb,2022-01-15T00:23:55.040Z,"188 km WNW of Panguna, Papua New Guinea",earthquake,8.2,7.1,0.087,40,reviewed,us,us
2021-12-22T02:12:52.614Z,15.0535,-92.5109,102.53,4.6,mb,,136,1.273,0.62,us,us6000ged2,2022-01-15T00:16:07.530Z,"2 km SE of Cantón Rancho Nuevo, Mexico",earthquake,8.6,6.1,0.05,121,reviewed,us,us
2021-12-22T01:50:44.418Z,-8.3743,105.5173,10,4.7,mb,,103,2.069,0.64,us,us6000gecy,2022-01-14T22:40:42.040Z,"191 km SW of Pelabuhanratu, Indonesia",earthquake,6.3,1.9,0.085,42,reviewed,us,us
2021-12-21T22:42:15.051Z,60.1237,-153.2742,151.2,5.9,mww,,,,0.74,ak,ak021gbh4rso,2022-02-08T22:52:18.252Z,"58 km E of Port Alsworth, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-12-21T21:08:33.831Z,10.2993,94.0416,10,5,mb,,43,5.741,0.84,us,us6000ge9v,2022-01-05T03:56:07.040Z,"207 km SE of Port Blair, India",earthquake,7.6,1.8,0.065,75,reviewed,us,us
2021-12-21T20:13:38.125Z,-55.5135,-124.7751,10,4.7,mb,,90,30.497,0.61,us,us7000g8zh,2022-01-17T19:35:05.040Z,"southern East Pacific Rise",earthquake,13.9,1.8,0.12,26,reviewed,us,us
2021-12-21T16:46:59.399Z,31.1064,142.3123,10,5,mb,,50,2.916,0.51,us,us6000ge6n,2022-01-05T14:34:38.040Z,"Izu Islands, Japan region",earthquake,9.4,1.8,0.051,129,reviewed,us,us
2021-12-21T16:42:40.753Z,31.2206,142.2798,10,5.1,mww,,93,2.818,0.44,us,us6000ge6k,2022-01-25T16:09:26.040Z,"Izu Islands, Japan region",earthquake,9.4,1.8,0.055,32,reviewed,us,us
2021-12-21T16:36:12.743Z,27.6775,56.114,10,4.6,mb,,53,2.722,0.6,us,us6000ge6h,2022-01-05T14:26:56.040Z,"56 km NNW of Bandar Abbas, Iran",earthquake,8.7,1.9,0.078,51,reviewed,us,us
2021-12-21T16:28:58.529Z,31.176,142.2091,10,4.6,mb,,66,2.804,0.74,us,us6000ge6g,2022-01-05T14:06:58.040Z,"Izu Islands, Japan region",earthquake,10.3,1.9,0.068,67,reviewed,us,us
2021-12-21T14:46:06.189Z,-30.7013,-71.3691,41.39,4.5,mb,,93,0.23,0.39,us,us6000ge5v,2022-01-04T21:43:47.315Z,"19 km SW of Ovalle, Chile",earthquake,5.9,1.5,0.131,18,reviewed,us,us
2021-12-21T14:25:54.166Z,-11.6126,-13.3799,10,4.8,mb,,86,3.782,0.53,us,us7000g8zd,2022-01-04T21:40:29.040Z,"Ascension Island region",earthquake,5.6,1.9,0.131,21,reviewed,us,us
2021-12-21T14:01:49.825Z,-15.1405,-174.2227,10,4.5,mb,,92,2.661,0.37,us,us7000g8zb,2022-01-04T20:44:42.040Z,"101 km NNW of Hihifo, Tonga",earthquake,14.1,1.9,0.27,5,reviewed,us,us
2021-12-21T12:42:56.335Z,31.3815,142.2643,10,4.5,mb,,114,2.701,0.66,us,us6000ge5f,2022-01-20T12:26:44.040Z,"Izu Islands, Japan region",earthquake,8.9,1.8,0.089,37,reviewed,us,us
2021-12-21T08:54:26.105Z,-57.0344,-23.4822,10,4.9,mb,,58,7.854,0.57,us,us6000ge4s,2022-01-19T13:24:56.040Z,"South Sandwich Islands region",earthquake,11.4,1.8,0.105,28,reviewed,us,us
2021-12-21T08:25:29.145Z,-57.9678,-25.2876,35,4.6,mb,,67,7.265,0.98,us,us7000g8z6,2022-02-07T07:21:19.040Z,"South Sandwich Islands region",earthquake,7.9,1.9,0.114,31,reviewed,us,us
2021-12-21T07:50:56.358Z,-34.3169,-14.5462,10,4.9,mb,,51,3.291,0.89,us,us6000ge48,2022-01-20T12:51:28.040Z,"Tristan da Cunha region",earthquake,10.7,1.9,0.101,33,reviewed,us,us
2021-12-21T07:18:44.383Z,-30.1418,-177.3798,10,4.6,mb,,138,0.994,1,us,us7000g8z4,2022-02-07T07:26:38.040Z,"Kermadec Islands, New Zealand",earthquake,6.2,1.8,0.122,20,reviewed,us,us
2021-12-21T06:59:30.842Z,-3.5944,131.3036,10,4.7,mb,,79,1.157,0.73,us,us6000ge3x,2022-01-07T08:01:04.040Z,"266 km E of Amahai, Indonesia",earthquake,7,1.9,0.071,60,reviewed,us,us
2021-12-21T06:15:13.015Z,7.1183,-34.476,10,4.9,mb,,64,12.939,0.54,us,us6000ge3p,2022-01-07T09:32:59.040Z,"central Mid-Atlantic Ridge",earthquake,3.8,1.9,0.075,56,reviewed,us,us
2021-12-21T05:53:26.190Z,-6.0044,122.1332,10,4.9,mb,,71,2.566,0.34,us,us6000ge3l,2022-01-25T08:31:34.040Z,"125 km SSW of Katabu, Indonesia",earthquake,4.9,1.9,0.073,60,reviewed,us,us
2021-12-21T05:04:14.782Z,27.6752,96.9853,43.61,4.5,mb,,44,4.196,0.53,us,us6000ge34,2022-01-07T09:39:48.040Z,"61 km SE of Hayuliang, India",earthquake,4.5,8.6,0.099,30,reviewed,us,us
2021-12-21T04:24:35.760Z,-54.2486,-40.5078,10,5,mb,,128,2.358,0.58,us,us6000ge2u,2022-01-18T05:37:28.040Z,"South Atlantic Ocean",earthquake,13.6,1.9,0.094,36,reviewed,us,us
2021-12-21T04:23:18.498Z,-59.147,-25.6524,44.09,4.8,mb,,111,15.583,0.57,us,us7000g8z5,2022-01-18T04:17:57.040Z,"South Sandwich Islands region",earthquake,12.3,3.3,0.121,21,reviewed,us,us
2021-12-21T04:08:12.200Z,12.7482,120.9691,10,4.9,mb,,106,7.242,0.79,us,us6000ge2q,2022-01-25T01:29:18.040Z,"12 km NE of Ligaya, Philippines",earthquake,9,1.9,0.074,57,reviewed,us,us
2021-12-21T03:36:17.860Z,-5.6869,146.7682,133.72,4.5,mb,,91,5.577,0.63,us,us6000ge2i,2022-01-18T05:52:23.040Z,"117 km NNW of Lae, Papua New Guinea",earthquake,12.3,9.1,0.111,24,reviewed,us,us
